trade_id,market_id,market_title,signal_time,entry_price,model_p,direction,size_usd,size_factor,edge_pp,ensemble_spread,confidence_score,resolution_date,metric,threshold,threshold_high,weather_direction,lat,lon,location_tz,actual_outcome,resolved_at,pnl_usd,brier_score,cumulative_pnl,cumulative_brier,raw_p,model_breakdown_json
32814eee,0xcc18216c48d0fd3e60176f8f2c6d39cbc10e0ce3cb25bb3645d9690af62db610,Highest temperature in Tokyo on June 15? - Will the highest temperature in Tokyo be 21°C on June 15?,2026-06-14T07:29:12.787747+00:00,0.6599999999999999,0.21361091124191262,NO,15.2,0.608,0.1264,0.0773016326238433,0.762,2026-06-15T12:00:00+00:00,temperature_2m_max,21.0,,equal,35.6895,139.69171,Asia/Tokyo,0,2026-06-15T12:00:08.071475+00:00,7.8303,0.0456,3744.8473,56.5666,0.25767188220942344,"{""gfs_seamless"": 0.3, ""icon_seamless"": 0.3076923076923077, ""ecmwf_ifs025"": 0.14}"
1b52f419,0xc504bf480c67a3fe66d5204161c9a7e0aa70b05fcfa01d62f373005570a9ead1,Highest temperature in Madrid on June 15? - Will the highest temperature in Madrid be 32°C on June 15?,2026-06-14T07:29:15.452967+00:00,0.625,0.243956755667245,NO,13.45,0.538,0.131,0.09133421474433566,0.734,2026-06-15T12:00:00+00:00,temperature_2m_max,32.0,,equal,40.4165,-3.70256,Europe/Madrid,0,2026-06-15T12:00:08.071475+00:00,8.07,0.0595,3752.9173,56.6261,0.244973765571368,"{""gfs_seamless"": 0.36666666666666664, ""icon_seamless"": 0.15384615384615385, ""ecmwf_ifs025"": 0.32}"
a8bb222f,0x2a0e7d3e337413a6b821a6344498556cf71767b9b5bc17345c29598ef2888b89,Highest temperature in Madrid on June 16? - Will the highest temperature in Madrid be 33°C on June 16?,2026-06-14T07:29:16.123503+00:00,0.615,0.304091942115692,NO,8.12,0.325,0.0809,0.13098412598252263,0.585,2026-06-16T12:00:00+00:00,temperature_2m_max,33.0,,equal,40.4165,-3.70256,Europe/Madrid,1,2026-06-16T12:00:03.272372+00:00,-8.12,0.4843,3744.7973,57.1104,0.3498360225850601,"{""gfs_seamless"": 0.23333333333333334, ""icon_seamless"": 0.5384615384615384, ""ecmwf_ifs025"": 0.3}"
e0944b1e,0x4c51043d85be888dc73d61c9d8f959a50e24c2d525111ce06bfab3816d7090d3,Highest temperature in Toronto on June 15? - Will the highest temperature in Toronto be 21°C on June 15?,2026-06-14T07:29:17.580135+00:00,0.745,0.1598653420228955,NO,18.35,0.734,0.0951,0.05171272151524476,0.813,2026-06-15T12:00:00+00:00,temperature_2m_max,21.0,,equal,43.70643,-79.39864,America/Toronto,0,2026-06-15T12:00:08.071475+00:00,6.2809,0.0256,3751.0782,57.136,0.08891404681331586,"{""gfs_seamless"": 0.16666666666666666, ""icon_seamless"": 0.10256410256410256, ""ecmwf_ifs025"": 0.04}"
b328b42f,0x39b7594627412cc1986fa853466b165f332b988b5c4e082fd4c13752c10d295a,Highest temperature in Miami on June 15? - Will the highest temperature in Miami be between 90-91°F on June 15?,2026-06-14T07:29:21.163487+00:00,0.495,0.18944475722648624,NO,20.03,0.801,0.3156,0.03833102261756553,0.84,2026-06-15T12:00:00+00:00,temperature_2m_max,32.22222222222222,32.77777777777778,range,25.77427,-80.19366,America/New_York,0,2026-06-15T12:00:08.071475+00:00,20.4346,0.0359,3771.5128,57.1719,0.06552807041532001,"{""gfs_seamless"": 0.1, ""icon_seamless"": 0.10256410256410256, ""ecmwf_ifs025"": 0.02}"
c576ad59,0x71cc7078922ffc2992d702c928b837cc649b67614b678e60ea6d0fb309e40eb7,Lowest temperature in Miami on June 14? - Will the lowest temperature in Miami be between 78-79°F on June 14?,2026-06-14T07:29:21.857839+00:00,0.5900000000000001,0.2548775912585123,NO,13.0,0.52,0.1551,0.09608051220602709,0.795,2026-06-14T12:00:00+00:00,temperature_2m_min,25.555555555555557,26.11111111111111,range,25.77427,-80.19366,America/New_York,1,2026-06-14T12:00:01.910918+00:00,-13.0,0.5552,3758.5128,57.7271,0.12671697782339048,"{""gfs_seamless"": 0.001, ""icon_seamless"": 0.23076923076923078, ""ecmwf_ifs025"": 0.16}"
6eb65f9b,0xde4851ffc197b3b1848e159720b1c99a02e3b3552f7e43bf33a60b7061260373,Highest temperature in Atlanta on June 15? - Will the highest temperature in Atlanta be between 82-83°F on June 15?,2026-06-14T07:29:23.294917+00:00,0.765,0.12912217116528157,NO,21.43,0.857,0.1059,0.026951145319940334,0.863,2026-06-15T12:00:00+00:00,temperature_2m_max,27.77777777777778,28.333333333333332,range,33.749,-84.38798,America/New_York,0,2026-06-15T12:00:08.071475+00:00,6.5831,0.0167,3765.0959,57.7438,0.1284599668760259,"{""gfs_seamless"": 0.1, ""icon_seamless"": 0.15384615384615385, ""ecmwf_ifs025"": 0.16}"
cb783ec3,0x836a16cd57c0de65bcc9b1b7211724c3839a09ba38778a214d382c7f82fbbd76,Highest temperature in Atlanta on June 15? - Will the highest temperature in Atlanta be between 84-85°F on June 15?,2026-06-14T07:29:23.296922+00:00,0.645,0.16434054655857064,NO,19.53,0.781,0.1907,0.042292444804881694,0.832,2026-06-15T12:00:00+00:00,temperature_2m_max,28.88888888888889,29.444444444444443,range,33.749,-84.38798,America/New_York,0,2026-06-15T12:00:08.071475+00:00,10.7491,0.027,3775.845,57.7708,0.06475442145942682,"{""gfs_seamless"": 0.1, ""icon_seamless"": 0.07692307692307693, ""ecmwf_ifs025"": 0.001}"
121258d2,0xd9b72f31eb02e4745a219b0cc8ee88c760f576d27ebb12802509618e45de11d7,Highest temperature in Dallas on June 14? - Will the highest temperature in Dallas be between 86-87°F on June 14?,2026-06-14T07:29:24.048555+00:00,0.73,0.16329547265169858,NO,16.8,0.672,0.1067,0.06554770008317068,0.856,2026-06-14T12:00:00+00:00,temperature_2m_max,30.0,30.555555555555557,range,32.78306,-96.80667,America/Chicago,0,2026-06-14T12:00:01.910918+00:00,6.2137,0.0267,3782.0587,57.7975,0.105890832050173,"{""gfs_seamless"": 0.001, ""icon_seamless"": 0.15384615384615385, ""ecmwf_ifs025"": 0.12}"
946fc087,0x6c1644887c0b6525a2298351f5e7b42ae79962cee7b519fb198b06b41f893be7,Highest temperature in Dallas on June 15? - Will the highest temperature in Dallas be between 80-81°F on June 15?,2026-06-14T07:29:24.758140+00:00,0.6950000000000001,0.15986731264125012,NO,18.75,0.75,0.1451,0.0486684423826222,0.82,2026-06-15T12:00:00+00:00,temperature_2m_max,26.666666666666668,27.22222222222222,range,32.78306,-96.80667,America/Chicago,0,2026-06-15T12:00:08.071475+00:00,8.2284,0.0256,3790.2871,57.8231,0.11714899548748373,"{""gfs_seamless"": 0.06666666666666667, ""icon_seamless"": 0.001, ""ecmwf_ifs025"": 0.12}"
29f81002,0xfc426276bc6f7a8781bf7243779f815f6743ea993420e0aa581ee4d798211364,Highest temperature in Dallas on June 15? - Will the highest temperature in Dallas be between 82-83°F on June 15?,2026-06-14T07:29:24.760111+00:00,0.7050000000000001,0.12456608586015358,NO,23.12,0.925,0.1704,0.013267429719355014,0.89,2026-06-15T12:00:00+00:00,temperature_2m_max,27.77777777777778,28.333333333333332,range,32.78306,-96.80667,America/Chicago,0,2026-06-15T12:00:08.071475+00:00,9.6743,0.0155,3799.9614,57.8386,0.04253559666286524,"{""gfs_seamless"": 0.03333333333333333, ""icon_seamless"": 0.001, ""ecmwf_ifs025"": 0.02}"
a3e37a1e,0xfad04d4706fe8104cd8b58f6909be3f6e1a31cbc2bd62ece188eaf1d03907554,Highest temperature in Tel Aviv on June 15? - Will the highest temperature in Tel Aviv be 28°C on June 15?,2026-06-14T07:29:28.185805+00:00,0.6,0.25866632685025914,NO,12.85,0.514,0.1413,0.09622695871839496,0.724,2026-06-15T12:00:00+00:00,temperature_2m_max,28.0,,equal,32.08088,34.78057,Asia/Jerusalem,0,2026-06-15T12:00:08.071475+00:00,8.5667,0.0669,3808.5281,57.9055,0.07721494188002093,"{""gfs_seamless"": 0.001, ""icon_seamless"": 0.20512820512820512, ""ecmwf_ifs025"": 0.001}"
22d66c1a,0x2b56c283e26978e7a95bfd4df7141c4b99a824b4d875d0d15010b5382cfdbf46,Lowest temperature in Paris on June 15? - Will the lowest temperature in Paris be 12°C on June 15?,2026-06-14T09:07:33.878369+00:00,0.7,0.21822047246651693,NO,12.12,0.485,0.0818,0.10240700218955004,0.717,2026-06-15T12:00:00+00:00,temperature_2m_min,12.0,,equal,48.85341,2.3488,Europe/Paris,0,2026-06-15T12:00:08.071475+00:00,5.1943,0.0476,3813.7224,57.9531,0.24174294916231304,"{""gfs_seamless"": 0.3, ""icon_seamless"": 0.41025641025641024, ""ecmwf_ifs025"": 0.16}"
b24d78b6,0xfd47d9321a5a1d4025bab478478729165338f7af13a3870b73bd409e9c553ad7,Highest temperature in Seoul on June 16? - Will the highest temperature in Seoul be 28°C on June 16?,2026-06-14T09:13:16.405474+00:00,0.625,0.1362722259076945,NO,23.6,0.944,0.2387,0.0,0.852,2026-06-16T12:00:00+00:00,temperature_2m_max,28.0,,equal,37.566,126.9784,Asia/Seoul,0,2026-06-16T12:00:03.272372+00:00,14.16,0.0186,3827.8824,57.9717,0.001,"{""gfs_seamless"": 0.001, ""icon_seamless"": 0.001, ""ecmwf_ifs025"": 0.001}"
c80ffd86,0x6e1a986f1badecd1eca06253296fcd101353ee9cc4600624dc72fa2c0580c759,Highest temperature in Seoul on June 16? - Will the highest temperature in Seoul be 29°C on June 16?,2026-06-14T09:13:16.407608+00:00,0.74,0.12985647725918417,NO,23.6,0.944,0.1301,0.0,0.852,2026-06-16T12:00:00+00:00,temperature_2m_max,29.0,,equal,37.566,126.9784,Asia/Seoul,0,2026-06-16T12:00:03.272372+00:00,8.2919,0.0169,3836.1743,57.9886,0.001,"{""gfs_seamless"": 0.001, ""icon_seamless"": 0.001, ""ecmwf_ifs025"": 0.001}"
645b3d4b,0x8fd61eef7404d7db0ab6916a0843cebb7ea232040541653a2d71161e6692932c,Highest temperature in Tel Aviv on June 16? - Will the highest temperature in Tel Aviv be 30°C on June 16?,2026-06-14T09:13:23.529281+00:00,0.65,0.14771278643061095,NO,22.23,0.889,0.2023,0.011615890884107215,0.829,2026-06-16T12:00:00+00:00,temperature_2m_max,30.0,,equal,32.08088,34.78057,Asia/Jerusalem,0,2026-06-16T12:00:03.272372+00:00,11.97,0.0218,3848.1443,58.0104,0.011334584862841824,"{""gfs_seamless"": 0.001, ""icon_seamless"": 0.02564102564102564, ""ecmwf_ifs025"": 0.001}"
b22f7408,0xc8f56c199f944c06dc16e9d4878a56f93a0375cd122bfbbff5f172abb061c3a5,Highest temperature in London on June 16? - Will the highest temperature in London be 26°C on June 16?,2026-06-15T07:01:09.443282+00:00,0.615,0.1757372373748407,NO,21.25,0.85,0.2093,0.028166251373135186,0.859,2026-06-16T12:00:00+00:00,temperature_2m_max,26.0,,equal,51.50853,-0.12574,Europe/London,1,2026-06-16T12:00:03.272372+00:00,-21.25,0.6794,3826.8943,58.6898,0.06306862245820923,"{""gfs_seamless"": 0.03333333333333333, ""icon_seamless"": 0.05128205128205128, ""ecmwf_ifs025"": 0.1}"
d06d4835,0x55ac5f7f4ccb809f7738b904fd29373268e14ffbdd3993637694776a1c87b587,Highest temperature in NYC on June 15? - Will the highest temperature in New York City be between 78-79°F on June 15?,2026-06-15T07:01:10.875980+00:00,0.565,0.288067540749993,NO,12.32,0.493,0.1469,0.10149989195231013,0.782,2026-06-15T12:00:00+00:00,temperature_2m_max,25.555555555555557,26.11111111111111,range,40.71427,-74.00597,America/New_York,0,2026-06-15T12:00:08.071475+00:00,9.4853,0.083,3836.3796,58.7728,0.22779633255484416,"{""gfs_seamless"": 0.06666666666666667, ""icon_seamless"": 0.3076923076923077, ""ecmwf_ifs025"": 0.24}"
dfdf7b34,0xf12bfcaca18e2de51ecccf1d918ccb8f9c24c5cf627b0683577c054adad7f9bf,Highest temperature in NYC on June 15? - Will the highest temperature in New York City be between 80-81°F on June 15?,2026-06-15T07:01:10.877889+00:00,0.615,0.178591262402994,NO,20.47,0.819,0.2064,0.03619009720025854,0.913,2026-06-15T12:00:00+00:00,temperature_2m_max,26.666666666666668,27.22222222222222,range,40.71427,-74.00597,America/New_York,0,2026-06-15T12:00:08.071475+00:00,12.8146,0.0319,3849.1942,58.8047,0.07418721236874506,"{""gfs_seamless"": 0.03333333333333333, ""icon_seamless"": 0.10256410256410256, ""ecmwf_ifs025"": 0.02}"
95eca94a,0x361c845f808605f2859a74f787bfbd20ba754499fbbfc7d519c4c02cd79982da,Lowest temperature in NYC on June 15? - Will the lowest temperature in New York City be between 66-67°F on June 15?,2026-06-15T07:01:11.588633+00:00,0.665,0.24905252542057504,NO,10.72,0.429,0.0859,0.11413402684119377,0.757,2026-06-15T12:00:00+00:00,temperature_2m_min,18.88888888888889,19.444444444444443,range,40.71427,-74.00597,America/New_York,0,2026-06-15T12:00:08.071475+00:00,5.4003,0.062,3854.5945,58.8667,0.15080756165846523,"{""gfs_seamless"": 0.06666666666666667, ""icon_seamless"": 0.28205128205128205, ""ecmwf_ifs025"": 0.02}"
e1590876,0x9f82bc25909888a66a2a0d836a54192b4d08d8a95461d0a49bbc9fd4416fe6e8,Highest temperature in Paris on June 15? - Will the highest temperature in Paris be 29°C on June 15?,2026-06-15T07:01:12.324722+00:00,0.525,0.3133460267622682,NO,12.35,0.494,0.1617,0.1011235009856931,0.783,2026-06-15T12:00:00+00:00,temperature_2m_max,29.0,,equal,48.85341,2.3488,Europe/Paris,1,2026-06-15T12:00:08.071475+00:00,-12.35,0.4715,3842.2445,59.3382,0.205038039293756,"{""gfs_seamless"": 0.3333333333333333, ""icon_seamless"": 0.10256410256410256, ""ecmwf_ifs025"": 0.14}"
024d771e,0x96ce02f47587a60aeeb5fa873fc438f809db217f2e3748c2a7039ba6bb352045,Highest temperature in Paris on June 16? - Will the highest temperature in Paris be 28°C on June 16?,2026-06-15T07:01:13.021335+00:00,0.655,0.18617696745821613,NO,20.05,0.802,0.1588,0.03795410757138049,0.84,2026-06-16T12:00:00+00:00,temperature_2m_max,28.0,,equal,48.85341,2.3488,Europe/Paris,0,2026-06-16T12:00:03.272372+00:00,10.5607,0.0347,3852.8052,59.3729,0.18840406388335784,"{""gfs_seamless"": 0.16666666666666666, ""icon_seamless"": 0.15384615384615385, ""ecmwf_ifs025"": 0.24}"
6891b9e6,0x0e84a346134ba4445b3a95e02dad30cd639692fdf9d07040f3af20cb68c8b61e,Highest temperature in Paris on June 16? - Will the highest temperature in Paris be 29°C on June 16?,2026-06-15T07:01:13.023701+00:00,0.665,0.16790678703094328,NO,21.32,0.853,0.1671,0.027590032195400026,0.86,2026-06-16T12:00:00+00:00,temperature_2m_max,29.0,,equal,48.85341,2.3488,Europe/Paris,0,2026-06-16T12:00:03.272372+00:00,10.7402,0.0282,3863.5454,59.4011,0.06711383022434704,"{""gfs_seamless"": 0.06666666666666667, ""icon_seamless"": 0.001, ""ecmwf_ifs025"": 0.02}"
85b3eb62,0x8a0f913af63526bc49c03c750d1e23217ae595fd7476cc9dcde592b00d5fb616,Lowest temperature in Paris on June 16? - Will the lowest temperature in Paris be 19°C on June 16?,2026-06-15T07:01:14.462373+00:00,0.6950000000000001,0.22156023264608538,NO,13.28,0.531,0.0834,0.09259815017290063,0.73,2026-06-16T12:00:00+00:00,temperature_2m_min,19.0,,equal,48.85341,2.3488,Europe/Paris,0,2026-06-16T12:00:03.272372+00:00,5.8279,0.0491,3869.3733,59.4502,0.20464780325084395,"{""gfs_seamless"": 0.03333333333333333, ""icon_seamless"": 0.15384615384615385, ""ecmwf_ifs025"": 0.26}"
fe63e725,0xf7d38eb5d1798ec7d00770b047ae7026924a463c7de72e42d0dffff501531c06,Highest temperature in Madrid on June 15? - Will the highest temperature in Madrid be 33°C on June 15?,2026-06-15T07:01:17.355492+00:00,0.6855,0.1683855311630271,NO,20.52,0.821,0.1461,0.03579048169390372,0.914,2026-06-15T12:00:00+00:00,temperature_2m_max,33.0,,equal,40.4165,-3.70256,Europe/Madrid,0,2026-06-15T12:00:08.071475+00:00,9.4144,0.0284,3878.7877,59.4786,0.025407024389821432,"{""gfs_seamless"": 0.001, ""icon_seamless"": 0.07692307692307693, ""ecmwf_ifs025"": 0.001}"
d1722fd8,0x102adcb5092f2ae9bcb44b0e4fda1d4fb24180a9d9208c83a897af9c4ec1e9a9,Highest temperature in Madrid on June 16? - Will the highest temperature in Madrid be 34°C on June 16?,2026-06-15T07:01:18.065938+00:00,0.73,0.18357053452649214,NO,16.73,0.669,0.0864,0.06484502336008033,0.786,2026-06-16T12:00:00+00:00,temperature_2m_max,34.0,,equal,40.4165,-3.70256,Europe/Madrid,0,2026-06-16T12:00:03.272372+00:00,6.1878,0.0337,3884.9755,59.5123,0.09291814379124484,"{""gfs_seamless"": 0.001, ""icon_seamless"": 0.15384615384615385, ""ecmwf_ifs025"": 0.04}"
eb3bb486,0xcd9b29dae08748662c7c54a5977b7f346923069535be84e72306bb378195996e,Highest temperature in Toronto on June 16? - Will the highest temperature in Toronto be 23°C on June 16?,2026-06-15T07:01:20.197933+00:00,0.685,0.14625734094551224,NO,23.62,0.945,0.1687,0.008956685895029601,0.898,2026-06-16T12:00:00+00:00,temperature_2m_max,23.0,,equal,43.70643,-79.39864,America/Toronto,0,2026-06-16T12:00:03.272372+00:00,10.8618,0.0214,3895.8373,59.5337,0.02469549769529466,"{""gfs_seamless"": 0.001, ""icon_seamless"": 0.001, ""ecmwf_ifs025"": 0.02}"
b918ed6d,0x87a23851ea64c33d4fb25e7de94849a88548beaad596abb36ea36d7fa11d7950,Highest temperature in Toronto on June 16? - Will the highest temperature in Toronto be 24°C on June 16?,2026-06-15T07:01:20.200112+00:00,0.7150000000000001,0.136593566053777,NO,24.75,0.99,0.1484,0.0,0.915,2026-06-16T12:00:00+00:00,temperature_2m_max,24.0,,equal,43.70643,-79.39864,America/Toronto,0,2026-06-16T12:00:03.272372+00:00,9.8654,0.0187,3905.7027,59.5524,0.001,"{""gfs_seamless"": 0.001, ""icon_seamless"": 0.001, ""ecmwf_ifs025"": 0.001}"
03a24676,0xe3f51a0830c75d12f65b39b2d3cc1ddaebd121ea56069a5c96b2e3e1d1d70fe7,Highest temperature in Seoul on June 16? - Will the highest temperature in Seoul be 30°C on June 16?,2026-06-15T07:01:20.941429+00:00,0.765,0.13607501044173193,NO,24.75,0.99,0.0989,0.0,0.915,2026-06-16T12:00:00+00:00,temperature_2m_max,30.0,,equal,37.566,126.9784,Asia/Seoul,0,2026-06-16T12:00:03.272372+00:00,7.6029,0.0185,3913.3056,59.5709,0.001,"{""gfs_seamless"": 0.001, ""icon_seamless"": 0.001, ""ecmwf_ifs025"": 0.001}"
2080255d,0xa6e9742d4d06f3bb5fac2d067fb46c6a2b936a8ce163173cf54161a648035707,Lowest temperature in Miami on June 15? - Will the lowest temperature in Miami be between 76-77°F on June 15?,2026-06-15T07:01:23.131713+00:00,0.71,0.18648068410025964,NO,16.5,0.66,0.1035,0.06801775882891045,0.849,2026-06-15T12:00:00+00:00,temperature_2m_min,24.444444444444443,25.0,range,25.77427,-80.19366,America/New_York,0,2026-06-15T12:00:08.071475+00:00,6.7394,0.0348,3920.045,59.6057,0.08017645880308688,"{""gfs_seamless"": 0.001, ""icon_seamless"": 0.15384615384615385, ""ecmwf_ifs025"": 0.02}"
0bc43cb8,0x2098962c37d2dc2202f29103021a34a3b1dce6318096a898923aa25b6e1663fa,Lowest temperature in Miami on June 15? - Will the lowest temperature in Miami be between 78-79°F on June 15?,2026-06-15T07:01:23.133487+00:00,0.5349999999999999,0.38036974628773507,NO,6.45,0.258,0.0846,0.14846454538383544,0.689,2026-06-15T12:00:00+00:00,temperature_2m_min,25.555555555555557,26.11111111111111,range,25.77427,-80.19366,America/New_York,0,2026-06-15T12:00:08.071475+00:00,5.6061,0.1447,3925.6511,59.7504,0.2238488671307361,"{""gfs_seamless"": 0.001, ""icon_seamless"": 0.23076923076923078, ""ecmwf_ifs025"": 0.36}"
d67ad31d,0x7f2568155d47891b6c899c54fcb8061b0d79195d6e660b4a84b3e4cfaf7c86b5,Highest temperature in Miami on June 16? - Will the highest temperature in Miami be between 90-91°F on June 16?,2026-06-15T07:01:23.830271+00:00,0.5700000000000001,0.13578272283055787,NO,24.75,0.99,0.2942,0.0,0.915,2026-06-16T12:00:00+00:00,temperature_2m_max,32.22222222222222,32.77777777777778,range,25.77427,-80.19366,America/New_York,0,2026-06-16T12:00:03.272372+00:00,18.6711,0.0184,3944.3222,59.7688,0.061913540066013954,"{""gfs_seamless"": 0.001, ""icon_seamless"": 0.001, ""ecmwf_ifs025"": 0.001}"
a1fbe42a,0x0b8e9740914c2638400b614d0d19dd3f7bf1b63feb1d5775d8a8583a0b7884d5,Highest temperature in Miami on June 16? - Will the highest temperature in Miami be between 92-93°F on June 16?,2026-06-15T07:01:23.832154+00:00,0.525,0.258033122155246,NO,15.82,0.633,0.217,0.07205236790859847,0.771,2026-06-16T12:00:00+00:00,temperature_2m_max,33.333333333333336,33.888888888888886,range,25.77427,-80.19366,America/New_York,0,2026-06-16T12:00:03.272372+00:00,14.3133,0.0666,3958.6355,59.8354,0.044799797051643685,"{""gfs_seamless"": 0.001, ""icon_seamless"": 0.15384615384615385, ""ecmwf_ifs025"": 0.001}"
a118660b,0x9ed983c6ce7a8863f91d428bcabd837c7df7e30d0d5561fbbf08ec06f5b77de8,Highest temperature in Atlanta on June 16? - Will the highest temperature in Atlanta be between 76-77°F on June 16?,2026-06-15T07:01:25.215798+00:00,0.65,0.15664628217801907,NO,22.3,0.892,0.1934,0.019774460639759454,0.876,2026-06-16T12:00:00+00:00,temperature_2m_max,24.444444444444443,25.0,range,33.749,-84.38798,America/New_York,0,2026-06-16T12:00:03.272372+00:00,12.0077,0.0245,3970.6432,59.8599,0.08238110645842142,"{""gfs_seamless"": 0.1, ""icon_seamless"": 0.1282051282051282, ""ecmwf_ifs025"": 0.08}"
3bbd9b08,0xa720da1f5909f072ea3b9114fbc39ed993218a0188e606e0e71d0a7f48f7a415,Highest temperature in Atlanta on June 16? - Will the highest temperature in Atlanta be between 78-79°F on June 16?,2026-06-15T07:01:25.218537+00:00,0.745,0.13857153165650582,NO,23.88,0.955,0.1164,0.006960435238120458,0.902,2026-06-16T12:00:00+00:00,temperature_2m_max,25.555555555555557,26.11111111111111,range,33.749,-84.38798,America/New_York,0,2026-06-16T12:00:03.272372+00:00,8.1737,0.0192,3978.8169,59.8791,0.07926022120498898,"{""gfs_seamless"": 0.06666666666666667, ""icon_seamless"": 0.07692307692307693, ""ecmwf_ifs025"": 0.06}"
84020511,0x153f5b05f913e1725b44b7b060b42b2faa09c1dfa2ecad5e363f400f239bc5ff,Highest temperature in Dallas on June 15? - Will the highest temperature in Dallas be between 84-85°F on June 15?,2026-06-15T07:01:25.903441+00:00,0.665,0.16543761884920513,NO,21.07,0.843,0.1696,0.03141859881075086,0.923,2026-06-15T12:00:00+00:00,temperature_2m_max,28.88888888888889,29.444444444444443,range,32.78306,-96.80667,America/Chicago,0,2026-06-15T12:00:08.071475+00:00,10.6142,0.0274,3989.4311,59.9065,0.1099194554116195,"{""gfs_seamless"": 0.1, ""icon_seamless"": 0.02564102564102564, ""ecmwf_ifs025"": 0.08}"
2993b154,0x91f2f946a8e8106ac57ef1fc106cf2597f22e627ca5db53db366aca055bf6645,Highest temperature in Tel Aviv on June 17? - Will the highest temperature in Tel Aviv be 30°C on June 17?,2026-06-15T07:01:28.692843+00:00,0.515,0.17586469774084423,NO,22.12,0.885,0.3091,0.011615890884107215,0.822,2026-06-17T12:00:00+00:00,temperature_2m_max,30.0,,equal,32.08088,34.78057,Asia/Jerusalem,0,2026-06-17T12:00:07.668274+00:00,20.8315,0.0309,4010.2626,59.9374,0.012093476872960278,"{""gfs_seamless"": 0.001, ""icon_seamless"": 0.02564102564102564, ""ecmwf_ifs025"": 0.001}"
cd183529,0xa76e8ce583439399f41fe3d7ba427159da5d63adc0da610fe8c4854dfe51e6b5,Highest temperature in Dallas on June 16? - Will the highest temperature in Dallas be between 88-89°F on June 16?,2026-06-15T09:04:20.368739+00:00,0.675,0.20394304310926398,NO,15.85,0.634,0.1211,0.07238019440051709,0.777,2026-06-16T12:00:00+00:00,temperature_2m_max,31.11111111111111,31.666666666666668,range,32.78306,-96.80667,America/Chicago,0,2026-06-16T12:00:03.272372+00:00,7.6315,0.0416,4017.8941,59.979,0.12189193268442086,"{""gfs_seamless"": 0.06666666666666667, ""icon_seamless"": 0.20512820512820512, ""ecmwf_ifs025"": 0.04}"
dff9a827,0x0f3db396de5915dd781770d102ec8ae9251f413a82e643c8dc8ee2d706008e3c,Highest temperature in London on June 17? - Will the highest temperature in London be 24°C on June 17?,2026-06-16T09:01:30.674225+00:00,0.6,0.20914615291297364,NO,19.15,0.766,0.1909,0.04582280774882876,0.83,2026-06-17T12:00:00+00:00,temperature_2m_max,24.0,,equal,51.50853,-0.12574,Europe/London,1,2026-06-17T12:00:07.668274+00:00,-19.15,0.6254,3998.7441,60.6044,0.2881988915483086,"{""gfs_seamless"": 0.23333333333333334, ""icon_seamless"": 0.2564102564102564, ""ecmwf_ifs025"": 0.34}"
1d1d6784,0x6849b64cac48843c3cd89e04de181e2ef5aa1d60fb59e4dbe587d266ba1f8e31,Highest temperature in London on June 17? - Will the highest temperature in London be 25°C on June 17?,2026-06-16T09:01:30.678205+00:00,0.645,0.20681094937172978,NO,17.05,0.682,0.1482,0.06267656045855845,0.796,2026-06-17T12:00:00+00:00,temperature_2m_max,25.0,,equal,51.50853,-0.12574,Europe/London,0,2026-06-17T12:00:07.668274+00:00,9.3841,0.0428,4008.1282,60.6472,0.13872416125963152,"{""gfs_seamless"": 0.26666666666666666, ""icon_seamless"": 0.1282051282051282, ""ecmwf_ifs025"": 0.14}"
e6ca84f3,0xaa253ba0a2fbc5885a5879073152e4db69f6615d2bdc3f411bf116d58d2ddaaf,Highest temperature in Paris on June 17? - Will the highest temperature in Paris be 32°C on June 17?,2026-06-16T09:01:34.045139+00:00,0.635,0.20424895083326788,NO,17.1,0.684,0.1608,0.062382531584679865,0.797,2026-06-17T12:00:00+00:00,temperature_2m_max,32.0,,equal,48.85341,2.3488,Europe/Paris,0,2026-06-17T12:00:07.668274+00:00,9.8291,0.0417,4017.9573,60.6889,0.0422942230061456,"{""gfs_seamless"": 0.13333333333333333, ""icon_seamless"": 0.001, ""ecmwf_ifs025"": 0.001}"
2f9820c4,0x24cc5581f913825a3dbc46f1d88b54f88239da82490dbe0958fa37c32b6bfbf8,Highest temperature in Hong Kong on June 17? - Will the highest temperature in Hong Kong be 27°C on June 17?,2026-06-16T09:01:34.604807+00:00,0.73,0.17956986581046946,NO,17.9,0.716,0.0904,0.055824464248916,0.81,2026-06-17T12:00:00+00:00,temperature_2m_max,27.0,,equal,22.27832,114.17469,Asia/Hong_Kong,0,2026-06-17T12:00:07.668274+00:00,6.6205,0.0322,4024.5778,60.7211,0.20820967682107744,"{""gfs_seamless"": 0.1, ""icon_seamless"": 0.23076923076923078, ""ecmwf_ifs025"": 0.2}"
e5a52243,0xafd38b1ae1d47a7f12de93ffde04d7f35ea5b3863f5c7e28bfa92510c1e1ef83,Highest temperature in Madrid on June 18? - Will the highest temperature in Madrid be 35°C on June 18?,2026-06-16T09:01:39.761932+00:00,0.5349999999999999,0.2212298097630186,NO,19.5,0.78,0.2438,0.034802176190602295,0.782,2026-06-18T12:00:00+00:00,temperature_2m_max,35.0,,equal,40.4165,-3.70256,Europe/Madrid,,,,,,,0.30386470455056636,"{""gfs_seamless"": 0.3333333333333333, ""icon_seamless"": 0.38461538461538464, ""ecmwf_ifs025"": 0.3}"
